"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23928","Admin functionality","","Mon Sep 29 17:31:30 IST 2025","passed","Mon Sep 29 17:31:53 IST 2025","","","",""
