"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12647","Admin functionality","","Mon Sep 29 16:38:11 IST 2025","passed","Mon Sep 29 16:38:23 IST 2025","","","",""
