"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38722","Dropdown auto suggest click","","Sun Nov 23 12:16:34 IST 2025","passed","Sun Nov 23 12:17:12 IST 2025","","","",""
