"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16091","Dropdown auto suggest click","","Sun Nov 23 12:23:20 IST 2025","passed","Sun Nov 23 12:23:36 IST 2025","","","",""
