"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82715","Admin functionality","","Sun Nov 23 16:57:39 IST 2025","broken","Sun Nov 23 16:59:01 IST 2025","","","",""
