"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8164","CheckBox Table","","Mon Dec 01 22:39:50 IST 2025","passed","Mon Dec 01 22:39:58 IST 2025","","","",""
