"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12486","Admin functionality","","Mon Sep 29 17:23:43 IST 2025","passed","Mon Sep 29 17:23:55 IST 2025","","","",""
