"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36588","Admin functionality","","Sun Sep 14 22:11:20 IST 2025","broken","Sun Sep 14 22:11:57 IST 2025","","","",""
