"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12070","Dropdown auto suggest click","","Sun Nov 23 12:32:54 IST 2025","broken","Sun Nov 23 12:33:06 IST 2025","","","",""
